transaction_id,customer_id,customer_segment,customer_age_days,successful_payments,failed_payments,historical_success_rate,customer_value,amount,payment_method,merchant_category,subscription_status,status,failure_reason,retry_count,transaction_timestamp,hour,day_of_week,recovery_probability,recovery_possible,recovery_action,revenue_at_risk,actual_recovery,high_value_customer,previous_recovery_success,response_code
TXN_00005894,CUST_001480,STANDARD,556,5,0,1.0,49126.54,737.82,UPI,Education,ACTIVE,SUCCESS,,0,2025-12-27T12:38:13.960352,12,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004934,CUST_001984,STANDARD,694,21,1,0.9545,42468.28,11831.17,NETBANKING,Entertainment,TRIAL,SUCCESS,,0,2026-01-20T19:01:13.960352,19,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002935,CUST_002098,LOYAL,1106,66,0,1.0,62899.59,9134.82,CARD,SaaS,PAST_DUE,SUCCESS,,0,2025-11-05T23:33:13.960352,23,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007323,CUST_001474,NEW,34,0,2,0.0,1794.7,2256.93,CARD,Education,TRIAL,SUCCESS,,0,2025-09-17T14:55:13.960352,14,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002436,CUST_002071,LOYAL,896,54,10,0.8438,106310.86,2470.06,UPI,Travel,TRIAL,SUCCESS,,0,2025-10-06T09:12:13.960352,9,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00001231,CUST_001365,STANDARD,356,19,0,1.0,11312.15,2027.65,UPI,Healthcare,ACTIVE,SUCCESS,,0,2026-08-25T13:07:13.960352,13,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008676,CUST_001742,LOYAL,869,52,7,0.8814,130197.34,9388.08,UPI,Healthcare,CANCELLED,SUCCESS,,0,2026-05-25T21:35:13.960352,21,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00003047,CUST_001075,LOYAL,1355,37,2,0.9487,69049.7,12295.98,CARD,Travel,ACTIVE,SUCCESS,,0,2026-03-09T18:12:13.960352,18,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009655,CUST_000932,STANDARD,690,10,2,0.8333,9380.61,5660.58,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-06-12T01:11:13.960352,1,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008420,CUST_002380,LOYAL,1444,93,3,0.9688,112886.66,2131.18,NETBANKING,SaaS,ACTIVE,SUCCESS,,0,2026-06-21T01:36:13.960352,1,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00007667,CUST_000794,NEW,20,5,3,0.625,7713.97,1234.99,CARD,Financial Services,TRIAL,SUCCESS,,0,2026-04-20T21:21:13.960352,21,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006408,CUST_001150,LOYAL,1560,72,6,0.9231,108901.84,5022.95,UPI,Financial Services,ACTIVE,FAILED,GATEWAY_TIMEOUT,1,2026-01-27T02:51:13.960352,2,1,0.7088,1,SMART_RETRY,3560.46,4934.1,1,1,NET_504
TXN_00004252,CUST_001609,STANDARD,682,20,6,0.7692,21882.75,4542.36,CARD,Education,PAST_DUE,FAILED,INSUFFICIENT_FUNDS,0,2026-05-10T18:50:13.960352,18,6,0.6197,1,CUSTOMER_NOTIFICATION,2815.01,4314.13,0,0,BANK_116
TXN_00005578,CUST_001104,STANDARD,96,24,0,1.0,34527.77,4460.64,UPI,Education,TRIAL,SUCCESS,,0,2025-10-13T23:56:13.960352,23,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003294,CUST_002366,HIGH_VALUE,526,61,10,0.8592,160700.7,5192.26,UPI,Entertainment,TRIAL,SUCCESS,,0,2026-02-18T12:01:13.960352,12,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00004035,CUST_000471,LOYAL,605,84,7,0.9231,83275.15,1556.43,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2026-08-08T17:11:13.960352,17,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008113,CUST_000820,LOYAL,1307,67,9,0.8816,83436.36,575.53,UPI,SaaS,ACTIVE,SUCCESS,,0,2026-04-09T02:24:13.960352,2,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004291,CUST_000978,LOYAL,1460,69,2,0.9718,63567.31,6210.76,NETBANKING,Financial Services,TRIAL,SUCCESS,,0,2026-03-20T00:26:13.960352,0,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004335,CUST_001761,LOYAL,393,25,3,0.8929,113323.56,5983.08,CARD,Ecommerce,TRIAL,SUCCESS,,0,2026-01-28T10:58:13.960352,10,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005932,CUST_000459,HIGH_VALUE,407,102,2,0.9808,318863.06,1578.35,UPI,Travel,PAST_DUE,SUCCESS,,0,2026-05-04T01:21:13.960352,1,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00003878,CUST_000452,STANDARD,308,14,3,0.8235,7654.19,4699.23,CARD,Healthcare,ACTIVE,SUCCESS,,0,2025-12-27T06:11:13.960352,6,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005429,CUST_002128,LOYAL,384,21,5,0.8077,127138.63,1620.09,NETBANKING,Travel,ACTIVE,FAILED,GATEWAY_TIMEOUT,0,2025-11-01T17:08:13.960352,17,5,0.7597,1,SMART_RETRY,1230.74,1464.27,1,1,NET_504
TXN_00004754,CUST_002089,LOYAL,1614,48,0,1.0,73190.74,2375.04,WALLET,SaaS,ACTIVE,SUCCESS,,0,2026-02-13T06:28:13.960352,6,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004887,CUST_002486,STANDARD,106,17,8,0.68,24505.21,1619.12,CARD,Education,TRIAL,SUCCESS,,0,2026-01-16T00:27:13.960352,0,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000858,CUST_000605,STANDARD,528,13,0,1.0,9322.15,5972.89,EMANDATE,Ecommerce,CANCELLED,FAILED,INSUFFICIENT_FUNDS,1,2025-11-29T20:12:13.960352,20,5,0.4558,0,CUSTOMER_NOTIFICATION,2722.21,0.0,0,0,BANK_116
TXN_00008234,CUST_001786,STANDARD,489,24,6,0.8,37588.16,1982.41,CARD,Healthcare,TRIAL,SUCCESS,,0,2026-06-13T12:34:13.960352,12,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008376,CUST_000149,STANDARD,626,33,3,0.9167,8338.7,2933.26,CARD,SaaS,PAST_DUE,SUCCESS,,0,2025-11-06T03:43:13.960352,3,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002562,CUST_001528,NEW,45,2,2,0.5,14674.09,3983.72,CARD,Education,TRIAL,SUCCESS,,0,2026-03-09T13:26:13.960352,13,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003802,CUST_001482,STANDARD,162,5,3,0.625,39788.08,678.39,CARD,Financial Services,CANCELLED,FAILED,EXPIRED_CARD,3,2025-10-02T21:23:13.960352,21,3,0.02,0,ESCALATE,13.57,0.0,0,0,CARD_012
TXN_00002641,CUST_002366,HIGH_VALUE,526,61,10,0.8592,160700.7,24337.45,CARD,SaaS,ACTIVE,SUCCESS,,0,2026-02-25T07:28:13.960352,7,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009664,CUST_001833,NEW,58,4,2,0.6667,1023.33,4621.06,NETBANKING,SaaS,ACTIVE,SUCCESS,,0,2026-04-09T03:13:13.960352,3,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004491,CUST_001042,LOYAL,1787,38,8,0.8261,50470.36,5514.81,NETBANKING,SaaS,ACTIVE,SUCCESS,,0,2025-10-24T16:03:13.960352,16,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002348,CUST_000050,NEW,86,2,0,1.0,4898.49,1471.57,EMANDATE,SaaS,TRIAL,SUCCESS,,0,2026-02-17T18:54:13.960352,18,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000650,CUST_002152,STANDARD,183,18,1,0.9474,39793.59,7562.95,CARD,Financial Services,TRIAL,SUCCESS,,0,2026-06-16T08:17:13.960352,8,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002782,CUST_002395,LOYAL,1488,25,2,0.9259,107232.64,1840.42,EMANDATE,Entertainment,ACTIVE,SUCCESS,,0,2026-07-09T19:44:13.960352,19,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005653,CUST_001596,STANDARD,210,22,5,0.8148,36942.8,3173.3,UPI,SaaS,ACTIVE,SUCCESS,,0,2026-05-14T18:51:13.960352,18,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008544,CUST_002500,HIGH_VALUE,1403,138,3,0.9787,382854.13,3606.1,UPI,Travel,CANCELLED,SUCCESS,,0,2025-11-12T03:57:13.960352,3,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00008678,CUST_001548,STANDARD,355,17,0,1.0,22947.2,5813.64,EMANDATE,Healthcare,ACTIVE,SUCCESS,,0,2026-07-30T13:26:13.960352,13,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006434,CUST_001176,LOYAL,1450,84,4,0.9545,73113.41,892.08,CARD,Entertainment,TRIAL,SUCCESS,,0,2026-06-13T20:22:13.960352,20,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000616,CUST_000322,STANDARD,205,7,0,1.0,39861.15,4170.05,NETBANKING,SaaS,ACTIVE,SUCCESS,,0,2025-09-29T06:30:13.960352,6,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008449,CUST_000300,STANDARD,680,24,7,0.7742,28747.13,1594.16,CARD,Travel,CANCELLED,FAILED,LIMIT_EXCEEDED,1,2026-05-11T02:47:13.960352,2,0,0.0909,0,ESCALATE,144.93,0.0,0,0,BANK_121
TXN_00002576,CUST_001853,STANDARD,259,4,1,0.8,49131.72,1132.79,UPI,Education,ACTIVE,SUCCESS,,0,2026-04-15T01:42:13.960352,1,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000054,CUST_002319,LOYAL,1076,88,6,0.9362,107690.17,6920.62,CARD,Entertainment,ACTIVE,SUCCESS,,0,2026-07-08T06:28:13.960352,6,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00003341,CUST_000742,STANDARD,256,14,5,0.7368,16680.21,7641.76,CARD,Entertainment,PAST_DUE,SUCCESS,,0,2026-06-28T14:09:13.960352,14,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007038,CUST_002350,NEW,27,5,3,0.625,1685.28,1367.87,NETBANKING,Travel,ACTIVE,FAILED,GATEWAY_TIMEOUT,0,2025-10-23T23:23:13.960352,23,3,0.5517,1,SMART_RETRY,754.7,0.0,0,0,NET_504
TXN_00001706,CUST_000561,HIGH_VALUE,1321,133,12,0.9172,410343.65,2826.17,CARD,Education,PAST_DUE,SUCCESS,,0,2026-07-04T23:01:13.960352,23,5,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009061,CUST_002132,HIGH_VALUE,1975,60,6,0.9091,273155.64,3270.81,EMANDATE,Healthcare,ACTIVE,SUCCESS,,0,2026-04-08T03:48:13.960352,3,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009353,CUST_000836,STANDARD,216,6,3,0.6667,17212.25,1264.52,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-04-13T00:49:13.960352,0,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001494,CUST_001046,LOYAL,1078,85,7,0.9239,104372.47,4419.49,EMANDATE,Ecommerce,ACTIVE,SUCCESS,,0,2025-10-23T14:50:13.960352,14,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009964,CUST_001291,STANDARD,158,23,2,0.92,6903.36,2846.28,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2026-01-05T17:23:13.960352,17,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005633,CUST_001570,NEW,14,0,2,0.0,5829.64,4268.31,EMANDATE,Financial Services,TRIAL,SUCCESS,,0,2026-03-20T23:51:13.960352,23,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000804,CUST_000560,STANDARD,566,34,7,0.8293,8070.67,2240.85,UPI,Ecommerce,PAST_DUE,SUCCESS,,0,2026-07-21T03:11:13.960352,3,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004954,CUST_002422,LOYAL,1216,82,0,1.0,107696.74,10077.37,NETBANKING,Financial Services,ACTIVE,SUCCESS,,0,2026-08-21T21:03:13.960352,21,4,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00006934,CUST_001210,NEW,62,5,2,0.7143,13713.69,3604.19,CARD,Financial Services,CANCELLED,SUCCESS,,0,2026-05-28T14:31:13.960352,14,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007105,CUST_000546,STANDARD,117,32,6,0.8421,35459.2,7078.99,UPI,Travel,ACTIVE,SUCCESS,,0,2026-06-28T17:54:13.960352,17,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000991,CUST_000698,HIGH_VALUE,1374,88,1,0.9888,150515.48,4531.47,WALLET,Financial Services,TRIAL,SUCCESS,,0,2026-07-03T08:15:13.960352,8,4,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00002775,CUST_002459,LOYAL,1644,26,9,0.7429,117449.39,2173.92,CARD,Education,PAST_DUE,SUCCESS,,0,2026-07-25T07:49:13.960352,7,5,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00007471,CUST_000562,STANDARD,310,25,6,0.8065,10547.89,9853.19,CARD,Healthcare,PAST_DUE,SUCCESS,,0,2026-02-09T05:20:13.960352,5,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006420,CUST_000329,STANDARD,565,18,0,1.0,43572.85,2862.54,UPI,Healthcare,TRIAL,SUCCESS,,0,2026-04-25T16:06:13.960352,16,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003514,CUST_001608,STANDARD,411,5,8,0.3846,32641.39,581.13,EMANDATE,Entertainment,PAST_DUE,SUCCESS,,0,2026-02-03T01:12:13.960352,1,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005479,CUST_001507,LOYAL,408,97,0,1.0,130184.12,2194.2,UPI,Entertainment,CANCELLED,FAILED,LIMIT_EXCEEDED,1,2025-12-21T22:06:13.960352,22,6,0.292,0,PAYMENT_LINK,640.72,0.0,1,0,BANK_121
TXN_00008401,CUST_001780,LOYAL,409,54,0,1.0,88890.25,4654.35,CARD,Financial Services,ACTIVE,SUCCESS,,0,2025-11-14T08:41:13.960352,8,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000220,CUST_000051,STANDARD,488,8,8,0.5,45734.34,3967.8,EMANDATE,Travel,ACTIVE,SUCCESS,,0,2026-06-09T15:11:13.960352,15,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006970,CUST_001433,STANDARD,683,18,2,0.9,17063.82,8670.86,NETBANKING,Entertainment,ACTIVE,SUCCESS,,0,2026-02-21T06:49:13.960352,6,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001289,CUST_000457,NEW,36,1,1,0.5,2523.3,1143.06,CARD,Education,CANCELLED,FAILED,EXPIRED_CARD,0,2026-04-09T01:57:13.960352,1,3,0.0816,0,ESCALATE,93.26,1039.43,0,0,CARD_012
TXN_00003164,CUST_002124,LOYAL,1691,25,2,0.9259,101672.92,1755.78,UPI,Financial Services,PAST_DUE,FAILED,BANK_DECLINE,1,2026-03-21T03:41:13.960352,3,5,0.4616,0,CUSTOMER_NOTIFICATION,810.5,0.0,1,0,BANK_051
TXN_00004679,CUST_002458,STANDARD,316,26,5,0.8387,44730.95,8995.76,UPI,Education,TRIAL,SUCCESS,,0,2025-09-24T04:51:13.960352,4,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002619,CUST_000681,LOYAL,373,32,4,0.8889,92038.18,5884.9,UPI,Healthcare,CANCELLED,SUCCESS,,0,2025-09-19T07:11:13.960352,7,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003613,CUST_001533,STANDARD,516,28,5,0.8485,22281.68,3016.8,NETBANKING,Financial Services,TRIAL,SUCCESS,,0,2026-05-14T22:30:13.960352,22,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000044,CUST_002290,STANDARD,544,35,6,0.8537,42375.61,2654.05,UPI,Ecommerce,PAST_DUE,SUCCESS,,0,2026-08-17T00:57:13.960352,0,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008095,CUST_000612,STANDARD,261,26,8,0.7647,34859.74,3804.69,UPI,SaaS,TRIAL,SUCCESS,,0,2026-05-05T14:11:13.960352,14,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008373,CUST_000745,NEW,49,2,1,0.6667,7093.14,4731.94,CARD,SaaS,ACTIVE,SUCCESS,,0,2026-01-03T14:09:13.960352,14,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003793,CUST_000123,LOYAL,912,25,7,0.7812,29476.58,4769.8,UPI,Ecommerce,PAST_DUE,SUCCESS,,0,2026-04-12T20:36:13.960352,20,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003572,CUST_000009,HIGH_VALUE,723,148,12,0.925,414051.74,14437.48,UPI,Travel,ACTIVE,SUCCESS,,0,2026-07-05T16:39:13.960352,16,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009981,CUST_002362,STANDARD,685,10,3,0.7692,10960.19,2279.96,NETBANKING,Ecommerce,ACTIVE,SUCCESS,,0,2025-12-21T04:11:13.960352,4,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001504,CUST_002015,HIGH_VALUE,1142,74,6,0.925,233323.36,3628.07,WALLET,Healthcare,TRIAL,SUCCESS,,0,2026-06-27T12:51:13.960352,12,5,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005557,CUST_000409,NEW,12,0,0,0.0,8198.28,3941.65,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-02-14T07:55:13.960352,7,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009831,CUST_000448,LOYAL,705,30,4,0.8824,35713.38,1249.19,NETBANKING,Ecommerce,TRIAL,SUCCESS,,0,2025-09-30T00:50:13.960352,0,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003440,CUST_000859,NEW,66,4,2,0.6667,6692.86,4951.03,CARD,Entertainment,ACTIVE,SUCCESS,,0,2026-01-27T23:29:13.960352,23,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001893,CUST_002417,STANDARD,488,30,5,0.8571,39707.64,2302.6,UPI,Entertainment,ACTIVE,SUCCESS,,0,2026-02-20T07:26:13.960352,7,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009324,CUST_002009,LOYAL,1228,50,1,0.9804,53114.04,668.15,NETBANKING,Ecommerce,TRIAL,SUCCESS,,0,2026-09-03T22:18:13.960352,22,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005256,CUST_000623,STANDARD,163,27,2,0.931,48846.08,1107.08,UPI,Entertainment,ACTIVE,SUCCESS,,0,2026-04-16T07:24:13.960352,7,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001956,CUST_000772,LOYAL,1509,98,8,0.9245,130758.72,15415.98,CARD,SaaS,ACTIVE,SUCCESS,,0,2025-10-20T11:59:13.960352,11,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005168,CUST_002307,STANDARD,234,20,4,0.8333,46556.46,3108.37,CARD,Financial Services,PAST_DUE,SUCCESS,,0,2026-08-09T07:32:13.960352,7,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004815,CUST_001166,LOYAL,1018,94,2,0.9792,54279.36,5027.67,UPI,Travel,PAST_DUE,SUCCESS,,0,2026-07-29T06:13:13.960352,6,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006265,CUST_000542,STANDARD,498,27,1,0.9643,29488.04,1938.36,CARD,SaaS,ACTIVE,SUCCESS,,0,2026-05-10T01:11:13.960352,1,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001506,CUST_000035,NEW,27,3,0,1.0,5218.82,2262.24,CARD,Healthcare,ACTIVE,FAILED,NETWORK_ERROR,1,2025-11-11T14:44:13.960352,14,1,0.7089,1,SMART_RETRY,1603.61,2076.19,0,1,NET_001
TXN_00000671,CUST_000524,STANDARD,378,26,6,0.8125,17731.65,13472.28,WALLET,Travel,PAST_DUE,SUCCESS,,0,2026-03-16T10:55:13.960352,10,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008908,CUST_002095,HIGH_VALUE,953,104,7,0.9369,483433.35,724.45,UPI,Education,TRIAL,SUCCESS,,0,2026-06-06T15:13:13.960352,15,5,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00007056,CUST_002078,HIGH_VALUE,1093,147,8,0.9484,227843.06,594.48,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-08-06T21:29:13.960352,21,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00000898,CUST_001481,LOYAL,1571,87,9,0.9062,71449.04,4247.35,UPI,Ecommerce,TRIAL,SUCCESS,,0,2025-11-07T21:53:13.960352,21,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006179,CUST_001384,STANDARD,499,11,8,0.5789,14266.18,19360.12,UPI,Ecommerce,ACTIVE,SUCCESS,,0,2025-12-07T12:05:13.960352,12,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002667,CUST_002089,LOYAL,1614,48,0,1.0,73190.74,8871.36,NETBANKING,Healthcare,CANCELLED,SUCCESS,,0,2025-09-23T13:13:13.960352,13,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003194,CUST_001607,STANDARD,705,8,7,0.5333,12106.92,1903.55,UPI,Ecommerce,ACTIVE,FAILED,AUTHENTICATION_FAILED,0,2025-12-10T02:51:13.960352,2,2,0.4642,0,PAYMENT_LINK,883.7,1855.01,0,0,AUTH_001
TXN_00002891,CUST_000274,STANDARD,663,17,5,0.7727,33296.98,4223.08,UPI,Financial Services,CANCELLED,FAILED,AUTHENTICATION_FAILED,2,2026-03-09T09:27:13.960352,9,0,0.1971,0,ESCALATE,832.32,4097.75,0,0,AUTH_001
TXN_00007774,CUST_002232,STANDARD,481,9,4,0.6923,38704.97,5804.29,UPI,SaaS,ACTIVE,SUCCESS,,0,2025-09-26T03:12:13.960352,3,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002622,CUST_001811,STANDARD,311,35,1,0.9722,20532.78,8337.42,CARD,Education,TRIAL,SUCCESS,,0,2025-12-19T08:37:13.960352,8,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006009,CUST_002467,LOYAL,1486,61,7,0.8971,111901.26,12053.03,CARD,Healthcare,ACTIVE,SUCCESS,,0,2025-12-11T20:37:13.960352,20,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005957,CUST_002339,STANDARD,162,13,0,1.0,19899.94,3199.36,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-05-11T07:18:13.960352,7,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000003,CUST_001140,LOYAL,378,40,6,0.8696,67531.31,7187.32,CARD,Financial Services,ACTIVE,SUCCESS,,0,2025-11-11T22:16:13.960352,22,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002371,CUST_000647,NEW,90,4,1,0.8,14600.9,3091.18,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-05-01T09:16:13.960352,9,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007915,CUST_001409,NEW,58,4,1,0.8,8237.82,2553.52,CARD,Healthcare,TRIAL,SUCCESS,,0,2025-11-18T17:55:13.960352,17,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001770,CUST_002411,STANDARD,569,10,4,0.7143,6680.78,6496.77,NETBANKING,Education,TRIAL,SUCCESS,,0,2025-10-24T20:50:13.960352,20,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008507,CUST_001504,LOYAL,1417,65,0,1.0,77840.28,10944.74,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-07-25T11:56:13.960352,11,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006026,CUST_000724,STANDARD,484,15,4,0.7895,36314.7,4115.05,UPI,Education,ACTIVE,SUCCESS,,0,2026-05-01T10:53:13.960352,10,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000532,CUST_000925,LOYAL,1746,70,8,0.8974,70721.88,636.13,CARD,Travel,ACTIVE,SUCCESS,,0,2026-09-03T03:20:13.960352,3,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008725,CUST_000699,STANDARD,511,12,2,0.8571,33044.53,3148.71,NETBANKING,SaaS,TRIAL,SUCCESS,,0,2025-09-11T02:48:13.960352,2,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008650,CUST_001607,STANDARD,705,8,7,0.5333,12106.92,1117.16,CARD,SaaS,ACTIVE,SUCCESS,,0,2025-11-29T06:23:13.960352,6,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007874,CUST_000364,STANDARD,468,22,2,0.9167,49816.84,1412.21,NETBANKING,Financial Services,PAST_DUE,SUCCESS,,0,2026-05-14T13:59:13.960352,13,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008891,CUST_000302,STANDARD,303,6,1,0.8571,6322.15,2650.8,UPI,Travel,ACTIVE,SUCCESS,,0,2026-03-27T13:27:13.960352,13,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003121,CUST_002128,LOYAL,384,21,5,0.8077,127138.63,2191.32,CARD,Healthcare,PAST_DUE,SUCCESS,,0,2026-08-18T06:22:13.960352,6,1,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009023,CUST_001301,STANDARD,131,29,4,0.8788,38774.79,1227.35,CARD,Travel,ACTIVE,SUCCESS,,0,2026-07-28T01:19:13.960352,1,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000732,CUST_002374,STANDARD,637,23,6,0.7931,31500.19,1303.37,UPI,SaaS,ACTIVE,SUCCESS,,0,2026-01-14T20:01:13.960352,20,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003407,CUST_001793,STANDARD,646,34,3,0.9189,30501.58,7451.52,CARD,Education,ACTIVE,SUCCESS,,0,2026-08-30T03:49:13.960352,3,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002340,CUST_000806,NEW,73,3,1,0.75,5559.54,1820.13,UPI,Healthcare,ACTIVE,SUCCESS,,0,2026-06-15T04:31:13.960352,4,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
